Value,Count,Percent
fluorometholone,359,0.10090391923189351
domiphen,358,0.1006228498189913
hexaminolevulinate,358,0.1006228498189913
hesperadin,358,0.1006228498189913
doxifluridine,358,0.1006228498189913
D-7193,357,0.1003417804060891
JNJ-26481585,357,0.1003417804060891
resminostat,356,0.10006071099318689
KW-2449,356,0.10006071099318689
toremifene,356,0.10006071099318689
ivermectin,355,0.09977964158028466
ZM-447439,355,0.09977964158028466
theophylline,353,0.09921750275448024
imidapril,351,0.09865536392867583
lenalidomide,350,0.0983742945157736
PD-0325901,350,0.0983742945157736
canertinib,350,0.0983742945157736
talmapimod,350,0.0983742945157736
golgicide-a,349,0.0980932251028714
sangivamycin,349,0.0980932251028714
hexachlorophene,349,0.0980932251028714
BVD-523,348,0.09781215568996919
BMS-345541,348,0.09781215568996919
simvastatin,348,0.09781215568996919
TH-302,348,0.09781215568996919
imatinib,348,0.09781215568996919
AP26113,348,0.09781215568996919
RS-16566,347,0.09753108627706698
gastrodin,347,0.09753108627706698
noretynodrel,347,0.09753108627706698
resiquimod,346,0.09725001686416476
ciclopirox,346,0.09725001686416476
AVL-292,346,0.09725001686416476
chlorhexidine,345,0.09696894745126257
oxaliplatin,345,0.09696894745126257
LY2784544,345,0.09696894745126257
dolutegravir,345,0.09696894745126257
MK-8245,344,0.09668787803836036
ebastine,343,0.09640680862545814
erlotinib,343,0.09640680862545814
KD-023,341,0.09584466979965373
azithromycin,340,0.0955636003867515
oligomycin-a,340,0.0955636003867515
TG-100713,338,0.09500146156094709
refametinib,338,0.09500146156094709
GSK923295,338,0.09500146156094709
cladribine,338,0.09500146156094709
PPT,337,0.09472039214804488
P5091,337,0.09472039214804488
AZ-628,336,0.09443932273514268
albendazole,336,0.09443932273514268
ZSTK-474,336,0.09443932273514268
R406,336,0.09443932273514268
cariporide,336,0.09443932273514268
proscillaridin-a,335,0.09415825332224047
calcitriol,335,0.09415825332224047
oxprenolol,335,0.09415825332224047
idasanutlin,335,0.09415825332224047
E7449,334,0.09387718390933825
papaverine,334,0.09387718390933825
ciprofibrate,334,0.09387718390933825
bafetinib,333,0.09359611449643604
5-hydroxymethyl-tolterodine,333,0.09359611449643604
PD-198306,333,0.09359611449643604
tedizolid-phosphate,332,0.09331504508353383
tyrphostin-AG-1296,332,0.09331504508353383
YM-201636,332,0.09331504508353383
tiotidine,332,0.09331504508353383
dequalinium,332,0.09331504508353383
linsitinib,331,0.09303397567063162
PF-03814735,330,0.09275290625772942
sevoflurane,330,0.09275290625772942
TAK-285,330,0.09275290625772942
PF-03758309,330,0.09275290625772942
ethacridine-lactate-monohydrate,329,0.0924718368448272
vatalanib,329,0.0924718368448272
pyroxamide,329,0.0924718368448272
8-hydroxy-PIPAT,327,0.09190969801902278
G-1,327,0.09190969801902278
cytochlor,327,0.09190969801902278
spermine,326,0.09162862860612056
idazoxan,325,0.09134755919321835
sulfanilamide,325,0.09134755919321835
CCT129202,325,0.09134755919321835
OSI-420,324,0.09106648978031615
niraparib,324,0.09106648978031615
FK-3311,323,0.09078542036741394
satraplatin,323,0.09078542036741394
taselisib,321,0.09022328154160952
SB-239063,321,0.09022328154160952
AC-264613,320,0.0899422121287073
SB-218795,320,0.0899422121287073
AM-580,320,0.0899422121287073
oxiperomide,319,0.0896611427158051
PFK-015,319,0.0896611427158051
PP-2,318,0.08938007330290289
melphalan,318,0.08938007330290289
SN-38,318,0.08938007330290289
terfenadine,318,0.08938007330290289
daclatasvir,318,0.08938007330290289
adefovir-dipivoxil,318,0.08938007330290289
golvatinib,318,0.08938007330290289
SB-225002,318,0.08938007330290289
sorafenib,317,0.08909900389000067
ZK-93426,317,0.08909900389000067
UNBS-5162,316,0.08881793447709847
sertindole,316,0.08881793447709847
nilotinib,316,0.08881793447709847
rifampin,316,0.08881793447709847
